Time,Sine Wave,Current (A)
4.146,1.7939903986478347,9.250365094277926e+23
4.1465000000000005,1.7958963466810185,9.953942600869662e+23
4.147,1.7977944395385723,1.0707798260689232e+24
4.1475,1.7996846584870907,1.1515258870956757e+24
4.148,1.8015669848708755,1.2379850395602094e+24
4.1485,1.8034414001121275,1.330530831084245e+24
4.149,1.8053078857111209,1.4295588374228938e+24
4.1495,1.8071664232463975,1.5354877826464623e+24
4.15,1.809016994374948,1.648760703485629e+24
4.1505,1.8108595808323729,1.7698461586800582e+24
4.151,1.812694164433092,1.8992394841233102e+24
4.1515,1.8145207270705104,2.0374640945274828e+24
4.152,1.816339250717184,2.1850728322718637e+24
4.1525,1.8181497174250223,2.3426493640280448e+24
4.1530000000000005,1.8199521093254545,2.510809625663384e+24
4.1535,1.821746408629591,2.690203315842632e+24
4.154,1.823532597628427,2.881515438654236e+24
4.1545000000000005,1.825310658693,3.0854678954671835e+24
4.155,1.8270805742745613,3.302821126124952e+24
4.1555,1.8288423269047624,3.534375799452021e+24
4.156,1.830595899195812,3.780974552912623e+24
4.1565,1.8323412738406637,4.0435037811269474e+24
4.157,1.83407843361317,4.322895472784966e+24
4.1575,1.835807361368268,4.620129095350012e+24
4.158,1.8375280400421423,4.936233526754954e+24
4.1585,1.839240452652381,5.272289033120082e+24
4.159,1.840944582298168,5.62942929133133e+24
4.1595,1.8426404121604336,6.008843455093133e+24
4.16,1.8443279255020155,6.411778262873715e+24
4.1605,1.846007105667841,6.839540185930196e+24
4.1610000000000005,1.847677936085085,7.293497614347643e+24
4.1615,1.8493404002633171,7.775083078790081e+24
4.162,1.850994481794692,8.285795505414096e+24
4.1625,1.852640164354091,8.827202501085113e+24
4.163,1.8542774316992947,9.400942665801641e+24
4.1635,1.8559062676711315,1.0008727928903455e+25
4.164,1.857526656193652,1.065234590537086e+25
4.1645,1.859138581274273,1.133366226817219e+25
4.165,1.8607420270039428,1.2054623132338895e+25
4.1655,1.8623369775573024,1.2817257446083365e+25
4.166,1.863923417192836,1.3623679383950345e+25
4.1665,1.8655013302530188,1.4476090736645238e+25
4.167,1.867070701164489,1.5376783291846063e+25
4.1675,1.8686315144381929,1.6328141199905033e+25
4.168,1.870183754669526,1.7332643318017304e+25
4.1685,1.8717274065385083,1.8392865526076281e+25
4.1690000000000005,1.8732624548099204,1.951148300699922e+25
4.1695,1.8747888843334537,2.069127248399996e+25
4.17,1.8763066800438637,2.1935114406876383e+25
4.1705,1.8778158269611207,2.324599507900616e+25
4.171,1.879316310190556,2.4627008716358894e+25
4.1715,1.8808081149230025,2.608135942947645e+25
4.172,1.8822912264349512,2.7612363119010093e+25
4.1725,1.8837656300886936,2.9223449274998025e+25
4.173,1.8852313113324544,3.0918162669742816e+25
4.1735,1.8866882557005549,3.2700164933827955e+25
4.174,1.8881364488135453,3.4573236004388903e+25
4.1745,1.889575876378338,3.6541275434496403e+25
4.175,1.891006524188367,3.86083035522303e+25
4.1755,1.8924283781237192,4.077846245760665e+25
4.176,1.893841424151264,4.30560168453487e+25
4.1765,1.8952456483248112,4.544535464125841e+25
4.1770000000000005,1.896641036785236,4.795098743956483e+25
4.1775,1.898027575760615,5.0577550728585325e+25
4.178,1.8994052515663695,5.332980389177393e+25
4.1785,1.9007740506053972,5.621262997106925e+25
4.179,1.9021339593682027,5.9231035179356435e+25
4.1795,1.903484964433034,6.2390148148802325e+25
4.18,1.9048270524660176,6.56952189017234e+25
4.1805,1.9061602102212905,6.915161753065056e+25
4.181,1.9074844245411169,7.276483257426305e+25
4.1815,1.908799682356039,7.654046907608196e+25
4.182,1.9101059706849963,8.04842463126659e+25
4.1825,1.9114032766354452,8.460199517842727e+25
4.183,1.912691587403502,8.889965521443008e+25
4.1835,1.913970890274061,9.338327126857284e+25
4.184,1.9152411726209184,9.805898977510123e+25
4.1845,1.9165024219068976,1.0293305464169734e+26
4.1850000000000005,1.9177546256839813,1.080118027328327e+26
4.1855,1.918997771593421,1.1330165893846666e+26
4.186,1.9202318473658693,1.1880913081795544e+26
4.1865,1.9214568408214965,1.2454080280940699e+26
4.187,1.9226727398701149,1.3050332999556549e+26
4.1875,1.923879532511286,1.3670343141786923e+26
4.188,1.9250772068344568,1.4314788293151117e+26
4.1885,1.9262657510190675,1.4984350959461823e+26
4.189,1.927445153334661,1.5679717758609033e+26
4.1895,1.9286154021410165,1.640157856475881e+26
4.19,1.9297764858882525,1.7150625604585776e+26
4.1905,1.930928393116936,1.792755250530853e+26
4.191,1.9320711124582104,1.87330532944215e+26
4.1915,1.9332046326338987,1.9567821351096206e+26
4.192,1.934328942456612,2.0432548309402224e+26
4.1925,1.9354440308298664,2.1327922913627384e+26
4.1930000000000005,1.936549886748193,2.225462982610164e+26
4.1935,1.9376464992972355,2.3213348388082906e+26
4.194,1.9387338576538733,2.4204751334458045e+26
4.1945,1.9398119510863183,2.5229503463096065e+26
4.195,1.9408807689542256,2.6288260259926643e+26
4.1955,1.9419403007087903,2.738166648093935e+26
4.196,1.9429905358928636,2.8510354692510608e+26
4.1965,1.9440314641410503,2.967494377158963e+26
4.197,1.945063075179805,3.08760373674957e+26
4.1975,1.9460853588275449,3.211422232726295e+26
4.198,1.9470983049947443,3.339006708661182e+26
4.1985,1.9481019036840328,3.4704120028842786e+26
4.199,1.9490961449902944,3.6056907814136976e+26
4.1995000000000005,1.950081019100772,3.744893368192475e+26
4.2,1.9510565162951532,3.888067572913785e+26
4.2005,1.952022626945676,4.03525851674205e+26
4.2010000000000005,1.95297934151722,4.186508456247928e+26
4.2015,1.9539266505673936,4.341856605895507e+26
4.202,1.9548645447466424,4.501338959444921e+26
4.2025,1.955793014798329,4.664988110634817e+26
4.203,1.956712051558831,4.832833073544062e+26
4.2035,1.957621645957622,5.004899103033156e+26
4.204,1.9585217890173756,5.181207515696072e+26
4.2045,1.959412471854044,5.361775511750125e+26
4.205,1.9602936856769435,5.546615998321828e+26
4.2055,1.961165421788852,5.7357374145946354e+26
4.206,1.9620276715860865,5.9291435592888085e+26
4.2065,1.9628804265585875,6.126833420966636e+26
4.207,1.9637236782900096,6.328801011661731e+26
4.2075000000000005,1.9645574184577987,6.535035204333864e+26
4.208,1.9653816388332737,6.745519574668378e+26
4.2085,1.966196331281714,6.960232247741609e+26
4.2090000000000005,1.967001487762436,7.179145750072343e+26
4.2095,1.9677971003288657,7.402226867590036e+26
4.21,1.968583161128631,7.629436510057628e+26
4.2105,1.9693596624036287,7.860729582465999e+26
4.211,1.9701265964901065,8.096054863940507e+26
4.2115,1.970883955818731,8.335354894676577e+26
4.212,1.9716317329146733,8.578565871437142e+26
4.2125,1.9723699203976772,8.825617552111003e+26
4.213,1.973098510982127,9.076433169845193e+26
4.2135,1.9738174974771288,9.33092935725238e+26
4.214,1.9745268727865772,9.589016081161474e+26
4.2145,1.9752266299092232,9.850596588390161e+26
4.215,1.975916761938747,1.011556736298912e+27
4.2155000000000005,1.976597262063825,1.0383818095389707e+27
4.216,1.9772681235681933,1.0655231663869485e+27
4.2165,1.9779293398307212,1.0929684128731187e+27
4.2170000000000005,1.9785809043254727,1.1207044739558151e+27
4.2175,1.9792228106217664,1.1487175955889247e+27
4.218,1.9798550523842469,1.1769933481636467e+27
4.2185,1.980477623372944,1.2055166313520589e+27
4.219,1.9810905174433344,1.2342716803786607e+27
4.2195,1.9816937285463991,1.263242073741907e+27
4.22,1.9822872507286884,1.2924107424050313e+27
4.2205,1.982871078132379,1.3217599804712135e+27
4.221,1.9834452049953293,1.3512714573543495e+27
4.2215,1.98400962565114,1.3809262314543027e+27
4.222,1.9845643345292052,1.41070476533951e+27
4.2225,1.9851093261547736,1.4405869424375664e+27
4.223,1.9856445951489976,1.4705520852290997e+27
4.2235000000000005,1.9861701362289887,1.5005789749365784e+27
4.224,1.986685944207868,1.5306458726952914e+27
4.2245,1.987192013994819,1.5607305421895306e+27
4.225,1.987688340595137,1.5908102737322005e+27
4.2255,1.9881749191102809,1.620861909762234e+27
4.226,1.988651744737914,1.6508618717287777e+27
4.2265,1.9891188127719612,1.6807861883287263e+27
4.227,1.9895761186026517,1.7106105250569484e+27
4.2275,1.990023657716557,1.7403102150259428e+27
4.228,1.990461425696651,1.7698602910086053e+27
4.2285,1.990889418222339,1.799235518649167e+27
4.229,1.9913076310695064,1.8284104307882806e+27
4.2295,1.991716060110562,1.8573593628412113e+27
4.23,1.992114701314478,1.8860564891641597e+27
4.2305,1.992503550746824,1.9144758603407746e+27
4.231,1.9928826045698127,1.9425914413179846e+27
4.2315000000000005,1.99325185904234,1.970377150314611e+27
4.232,1.9936113105200084,1.9978068984232596e+27
4.2325,1.9939609554551796,2.024854629826941e+27
4.233,1.9943007903969985,2.0514943625413356e+27
4.2335,1.9946308119914324,2.0777002295984417e+27
4.234,1.9949510169813,2.1034465205797835e+27
4.2345,1.995261402206308,2.1287077234082177e+27
4.235,1.99556196460308,2.1534585663028806e+27
4.2355,1.9958527012051852,2.1776740598023621e+27
4.236,1.9961336091431725,2.201329538758407e+27
4.2365,1.9964046856445925,2.224400704201384e+27
4.237,1.9966659280340295,2.246863664978825e+27
4.2375,1.996917333733128,2.268694979066985e+27
4.238,1.9971589002606145,2.2898716944544573e+27
4.2385,1.9973906252323237,2.3103713894993017e+27
4.239,1.997612506361225,2.330172212659513e+27
4.2395000000000005,1.9978245414574416,2.3492529214968984e+27
4.24,1.998026728428272,2.367592920857947e+27
4.2405,1.998219065278212,2.38517230013454e+27
4.241,1.998401550108975,2.4019718695095252e+27
4.2415,1.99857418111951,2.417973195094409e+27
4.242,1.9987369566060176,2.433158632868198e+27
4.2425,1.99888987496197,2.447511361330123e+27
4.243,1.9990329346781248,2.4610154127803032e+27
4.2435,1.99916613434254,2.47365570314646e+27
4.244,1.9992894726405888,2.4854180602786126e+27
4.2445,1.999402948354973,2.4962892506366286e+27
4.245,1.999506560365732,2.506257004298923e+27
4.2455,1.9996003076502569,2.5153100382272885e+27
4.246,1.9996841892833004,2.523438077724612e+27
4.2465,1.999758204436984,2.5306318760270904e+27
4.247,1.999822352380809,2.5368832319806383e+27
4.2475000000000005,1.9998766324816608,2.542185005750714e+27
4.248,1.999921044203816,2.5465311325258944e+27
4.2485,1.9999555871089496,2.54991663417643e+27
4.249,1.999980260856137,2.552337628836503e+27
4.2495,1.9999950652018583,2.5537913383843097e+27
4.25,2.0,2.5542760937996074e+27
4.2505,1.999995065201858,2.5537913383842734e+27
4.251,1.999980260856137,2.552337628836503e+27
4.2515,1.9999555871089496,2.54991663417643e+27
4.252,1.999921044203816,2.5465311325258944e+27
4.2525,1.9998766324816608,2.542185005750714e+27
4.253,1.9998223523808087,2.536883231980602e+27
4.2535,1.999758204436984,2.5306318760270904e+27
4.254,1.9996841892833,2.52343807772454e+27
4.2545,1.9996003076502569,2.5153100382272885e+27
4.255,1.999506560365732,2.506257004298923e+27
4.2555000000000005,1.999402948354973,2.4962892506366286e+27
4.256,1.9992894726405892,2.485418060278648e+27
4.2565,1.99916613434254,2.47365570314646e+27
4.257,1.999032934678125,2.4610154127803032e+27
4.2575,1.99888987496197,2.447511361330123e+27
4.258,1.9987369566060176,2.433158632868198e+27
4.2585,1.99857418111951,2.417973195094409e+27
4.259,1.9984015501089751,2.4019718695095593e+27
4.2595,1.998219065278212,2.38517230013454e+27
4.26,1.998026728428272,2.367592920857947e+27
4.2605,1.9978245414574411,2.349252921496865e+27
4.261,1.997612506361225,2.330172212659513e+27
4.2615,1.997390625232324,2.3103713894993344e+27
4.2620000000000005,1.9971589002606136,2.2898716944543597e+27
4.2625,1.996917333733128,2.268694979066985e+27
4.263,1.9966659280340295,2.246863664978825e+27
4.2635000000000005,1.9964046856445925,2.224400704201384e+27
4.264,1.9961336091431725,2.201329538758407e+27
4.2645,1.9958527012051857,2.177674059802393e+27
4.265,1.99556196460308,2.1534585663028806e+27
4.2655,1.995261402206308,2.1287077234082177e+27
4.266,1.9949510169813005,2.1034465205798431e+27
4.2665,1.9946308119914329,2.0777002295985008e+27
4.267,1.9943007903969985,2.0514943625413356e+27
4.2675,1.99396095545518,2.0248546298269988e+27
4.268,1.9936113105200088,1.9978068984232882e+27
4.2685,1.993251859042339,1.9703771503145265e+27
4.269,1.9928826045698136,1.9425914413180396e+27
4.2695,1.992503550746824,1.9144758603407746e+27
4.2700000000000005,1.992114701314477,1.8860564891640792e+27
4.2705,1.9917160601105623,1.8573593628412113e+27
4.271,1.9913076310695064,1.8284104307882806e+27
4.2715000000000005,1.9908894182223384,1.7992355186491156e+27
4.272,1.9904614256966515,1.7698602910086306e+27
4.2725,1.990023657716558,1.7403102150259923e+27
4.273,1.9895761186026517,1.7106105250569484e+27
4.2735,1.9891188127719617,1.680786188328774e+27
4.274,1.9886517447379144,1.6508618717288247e+27
4.2745,1.988174919110281,1.6208619097622572e+27
4.275,1.987688340595137,1.5908102737322005e+27
4.2755,1.9871920139948192,1.5607305421895306e+27
4.276,1.9866859442078684,1.5306458726952914e+27
4.2765,1.9861701362289883,1.500578974936557e+27
4.277,1.9856445951489976,1.4705520852290997e+27
4.2775,1.985109326154774,1.4405869424376074e+27
4.2780000000000005,1.9845643345292052,1.41070476533951e+27
4.2785,1.98400962565114,1.3809262314543027e+27
4.279,1.9834452049953295,1.3512714573543495e+27
4.2795000000000005,1.982871078132379,1.3217599804712135e+27
4.28,1.9822872507286888,1.2924107424050682e+27
4.2805,1.9816937285463996,1.263242073741925e+27
4.281,1.9810905174433349,1.2342716803786957e+27
4.2815,1.9804776233729444,1.2055166313520758e+27
4.282,1.9798550523842475,1.1769933481636801e+27
4.2825,1.9792228106217664,1.1487175955889247e+27
4.283,1.978580904325472,1.1207044739557832e+27
4.2835,1.9779293398307216,1.092968412873134e+27
4.284,1.977268123568194,1.0655231663869636e+27
4.2845,1.976597262063824,1.0383818095389412e+27
4.285,1.9759167619387472,1.011556736298912e+27
4.2855,1.975226629909224,9.850596588390441e+26
4.2860000000000005,1.9745268727865768,9.589016081161336e+26
4.2865,1.9738174974771288,9.33092935725238e+26
4.287,1.9730985109821275,9.076433169845449e+26
4.2875000000000005,1.9723699203976763,8.825617552110628e+26
4.288,1.9716317329146744,8.578565871437509e+26
4.2885,1.970883955818732,8.335354894677051e+26
4.289,1.970126596490107,8.096054863940622e+26
4.2895,1.9693596624036287,7.860729582465999e+26
4.29,1.9685831611286315,7.629436510057845e+26
4.2905,1.9677971003288663,7.402226867590141e+26
4.291,1.9670014877624349,7.179145750072037e+26
4.2915,1.9661963312817148,6.960232247741906e+26
4.292,1.9653816388332743,6.745519574668569e+26
4.2925,1.9645574184577983,6.535035204333771e+26
4.293,1.9637236782900105,6.328801011661911e+26
4.2935,1.962880426558588,6.12683342096681e+26
4.2940000000000005,1.9620276715860856,5.9291435592885556e+26
4.2945,1.961165421788852,5.7357374145946354e+26
4.295,1.960293685676944,5.5466159983219065e+26
4.2955,1.959412471854044,5.361775511750125e+26
4.296,1.958521789017376,5.181207515696146e+26
4.2965,1.9576216459576228,5.004899103033299e+26
4.297,1.956712051558832,4.832833073544268e+26
4.2975,1.9557930147983296,4.6649881106349495e+26
4.298,1.954864544746643,4.5013389594450485e+26
4.2985,1.9539266505673945,4.3418566058956306e+26
4.299,1.952979341517218,4.1865084562475704e+26
4.2995,1.9520226269456764,4.0352585167421076e+26
4.3,1.951056516295154,3.888067572913895e+26
4.3005,1.950081019100772,3.744893368192475e+26
4.301,1.9490961449902957,3.6056907814138516e+26
4.3015,1.9481019036840328,3.4704120028842786e+26
4.3020000000000005,1.947098304994744,3.339006708661134e+26
4.3025,1.9460853588275453,3.2114222327263405e+26
4.303,1.9450630751798057,3.087603736749614e+26
4.3035,1.9440314641410512,2.9674943771590895e+26
4.304,1.9429905358928643,2.851035469251142e+26
4.3045,1.941940300708791,2.738166648094013e+26
4.305,1.9408807689542265,2.6288260259927763e+26
4.3055,1.939811951086319,2.5229503463096783e+26
4.306,1.9387338576538744,2.420475133445942e+26
4.3065,1.9376464992972364,2.32133483880839e+26
4.307,1.9365498867481925,2.2254629826101004e+26
4.3075,1.9354440308298668,2.1327922913627687e+26
4.308,1.934328942456612,2.0432548309402224e+26
4.3085,1.933204632633898,1.956782135109565e+26
4.309,1.9320711124582115,1.87330532944223e+26
4.3095,1.9309283931169368,1.7927552505309038e+26
4.3100000000000005,1.9297764858882505,1.715062560458456e+26
4.3105,1.928615402141017,1.6401578564759273e+26
4.311,1.927445153334662,1.567971775860948e+26
4.3115,1.926265751019068,1.4984350959462249e+26
4.312,1.9250772068344573,1.4314788293151322e+26
4.3125,1.923879532511287,1.3670343141787313e+26
4.313,1.922672739870116,1.3050332999557106e+26
4.3135,1.9214568408214971,1.2454080280941051e+26
4.314,1.9202318473658704,1.1880913081796051e+26
4.3145,1.9189977715934217,1.1330165893846986e+26
4.315,1.917754625683981,1.080118027328327e+26
4.3155,1.916502421906899,1.029330546417032e+26
4.316,1.9152411726209189,9.805898977510401e+25
4.3165,1.9139708902740609,9.338327126857284e+25
4.317,1.9126915874035029,8.889965521443388e+25
4.3175,1.911403276635446,8.460199517842967e+25
4.3180000000000005,1.9101059706849943,8.048424631266018e+25
4.3185,1.90879968235604,7.654046907608521e+25
4.319,1.907484424541117,7.276483257426305e+25
4.3195,1.9061602102212911,6.915161753065252e+25
4.32,1.904827052466019,6.56952189017262e+25
4.3205,1.9034849644330347,6.2390148148804094e+25
4.321,1.902133959368204,5.92310351793598e+25
4.3215,1.9007740506053985,5.6212629971072435e+25
4.322,1.8994052515663704,5.33298038917762e+25
4.3225,1.898027575760616,5.057755072858676e+25
4.323,1.8966410367852355,4.795098743956415e+25
4.3235,1.895245648324812,4.544535464125969e+25
4.324,1.893841424151265,4.305601684535054e+25
4.3245000000000005,1.892428378123717,4.077846245760317e+25
4.325,1.891006524188368,3.860830355223195e+25
4.3255,1.8895758763783388,3.654127543449744e+25
4.3260000000000005,1.888136448813543,3.457323600438595e+25
4.3265,1.886688255700556,3.270016493382935e+25
4.327,1.8852313113324557,3.0918162669744134e+25
4.3275,1.883765630088695,2.922344927499968e+25
4.328,1.882291226434952,2.761236311901088e+25
4.3285,1.8808081149230036,2.6081359429477563e+25
4.329,1.879316310190557,2.462700871635994e+25
4.3295,1.8778158269611216,2.324599507900682e+25
4.33,1.8763066800438644,2.193511440687701e+25
4.3305,1.8747888843334544,2.0691272484000254e+25
4.331,1.8732624548099197,1.9511483006998666e+25
4.3315,1.8717274065385092,1.8392865526077067e+25
4.332,1.870183754669527,1.7332643318018043e+25
4.3325000000000005,1.86863151443819,1.6328141199903178e+25
4.333,1.86707070116449,1.5376783291846718e+25
4.3335,1.86550133025302,1.4476090736646063e+25
4.3340000000000005,1.8639234171928332,1.3623679383948797e+25
4.3345,1.862336977557303,1.281725744608373e+25
4.335,1.860742027003944,1.2054623132339408e+25
4.3355,1.8591385812742736,1.1333662268172512e+25
4.336,1.8575266561936528,1.065234590537101e+25
4.3365,1.8559062676711329,1.000872792890388e+25
4.337,1.854277431699296,9.400942665802175e+24
4.3375,1.852640164354092,8.82720250108549e+24
4.338,1.8509944817946928,8.285795505414332e+24
4.3385,1.8493404002633185,7.775083078790412e+24
4.339,1.8476779360850824,7.293497614346814e+24
4.3395,1.8460071056678429,6.839540185930683e+24
4.34,1.8443279255020164,6.411778262873898e+24
4.3405000000000005,1.842640412160431,6.00884345509245e+24
4.341,1.8409445822981687,5.629429291331411e+24
4.3415,1.8392404526523825,5.272289033120306e+24
4.3420000000000005,1.83752804004214,4.936233526754533e+24
4.3425,1.8358073613682693,4.620129095350209e+24
4.343,1.8340784336131712,4.322895472785212e+24
4.3435,1.8323412738406648,4.04350378112712e+24
4.344,1.830595899195813,3.780974552912731e+24
4.3445,1.8288423269047636,3.534375799452172e+24
4.345,1.8270805742745624,3.302821126125093e+24
4.3455,1.8253106586929992,3.0854678954671395e+24
4.346,1.823532597628428,2.8815154386543584e+24
4.3465,1.821746408629592,2.6902033158427465e+24
4.347,1.8199521093254516,2.510809625663099e+24
4.3475,1.8181497174250236,2.342649364028178e+24
4.348,1.8163392507171852,2.1850728322719568e+24
4.3485000000000005,1.814520727070508,2.0374640945272802e+24
4.349,1.8126941644330932,1.899239484123391e+24
4.3495,1.810859580832374,1.7698461586801336e+24
4.3500000000000005,1.809016994374947,1.648760703485582e+24
4.3505,1.807166423246399,1.5354877826465495e+24
4.351,1.8053078857111216,1.429558837422935e+24
4.3515,1.8034414001121288,1.3305308310843208e+24
4.352,1.8015669848708769,1.2379850395602797e+24
4.3525,1.799684658487092,1.1515258870957248e+24
4.353,1.7977944395385737,1.0707798260689689e+24
4.3535,1.7958963466810154,9.95394260086839e+23
4.354,1.793990398647836,9.25036509427832e+23
4.3545,1.792076614249969,8.593928178683824e+23
4.355,1.790155012375689,7.981673999025174e+23
4.3555,1.7882256119904398,7.410815273358868e+23
4.356,1.78628843213662,6.878726542159037e+23
4.3565000000000005,1.784343491933408,6.382935790479407e+23
4.357,1.782390810576587,5.9211164323232476e+23
4.3575,1.78043040733833,5.4910796464986447e+23
4.358,1.7784623015670251,5.090767053229285e+23
4.3585,1.7764865126870792,4.7182437207447556e+23
4.359,1.7745030601987355,4.3716914911296275e+23
4.3595,1.7725119636778652,4.049402614741648e+23
4.36,1.770513242775789,3.749773682609079e+23
4.3605,1.7685069172190775,3.471299846300466e+23
4.361,1.7664930068093525,3.212569314894152e+23
4.3615,1.7644715314230908,2.9722581188161023e+23
4.362,1.7624425110114483,2.749125130474017e+23
4.3625,1.7604059656000326,2.5420073317812627e+23
4.363,1.7583619152887202,2.3498153188728816e+23
4.3635,1.7563103802514717,2.17152903449795e+23
4.364,1.7542513807361049,2.0061937187863744e+23
4.3645000000000005,1.7521849370641114,1.8529160693191908e+23
4.365,1.7501110696304585,1.710860601643668e+23
4.3655,1.7480297989033826,1.579246201614268e+23
4.366,1.7459411454241835,1.4573428611784456e+23
4.3665,1.7438451298070254,1.3444685894659342e+23
4.367,1.7417417727387408,1.2399864912841761e+23
4.3675,1.739631094978613,1.1433020053671985e+23
4.368,1.7375131173581737,1.0538602949747192e+23
4.3685,1.735387860781017,9.711437836816612e+22
4.369,1.7332553462225624,8.946698294420219e+22
4.3695,1.7311155947298629,8.239885302610268e+22
4.37,1.7289686274214118,7.58680655045114e+22
4.3705,1.7268144654869042,6.983556934393097e+22
4.371,1.7246531301870447,6.42650018701364e+22
4.3715,1.7224846428533491,5.912251578891218e+22
4.372,1.7203090248879076,5.437661638668748e+22
4.3725000000000005,1.7181262977631884,4.999800838627502e+22
4.373,1.715936483021832,4.595945195239455e+22
4.3735,1.7137396022764235,4.223562736324776e+22
4.374,1.7115356772092865,3.880300788528115e+22
4.3745,1.7093247295722738,3.5639740408487326e+22
4.375,1.707106781186549,3.272553341937263e+22
4.3755,1.7048818539423642,3.0041551907929348e+22
4.376,1.7026499697988484,2.757031882355002e+22
4.3765,1.7004111507838071,2.5295622712820134e+22
4.377,1.6981654189934747,2.3202431189502606e+22
4.3775,1.6959127965923126,2.127680990403903e+22
4.378,1.6936533058128047,1.950584669596328e+22
4.3785,1.6913869689552077,1.7877580628351154e+22
4.379,1.6891138083873485,1.6380935618602688e+22
4.3795,1.686833846544407,1.5005658394246299e+22
4.38,1.684547105928689,1.3742260516454448e+22
4.3805000000000005,1.6822536091093956,1.2581964227359208e+22
4.381,1.67995337872242,1.1516651890090864e+22
4.3815,1.6776464374701043,1.0538818802721835e+22
4.382,1.675332808121028,9.641529179151119e+21
4.3825,1.6730125135097729,8.818375101150985e+21
4.383,1.6706855765367212,8.063438256621875e+21
4.3835,1.6683520201677955,7.371254289311357e+21
4.384,1.6660118674342503,6.736779595133152e+21
4.3845,1.6636651414324586,6.155360409496361e+21
4.385,1.6613118653236536,5.622704038972055e+21
4.3855,1.6589520623337148,5.134852099120249e+21
4.386,1.6565857557529555,4.6881556283148117e+21
4.3865,1.654212968935862,4.2792519550593154e+21
4.3870000000000005,1.6518337253008784,3.9050432035782666e+21
4.3875,1.6494480483301848,3.5626763293284033e+21
4.388,1.6470559615694442,3.2495245826186307e+21
4.3885000000000005,1.64465748862759,2.963170304731439e+21
4.389,1.6422526531765846,2.701388966778336e+21
4.3895,1.6398414789511802,2.4621343670836705e+21
4.39,1.6374239897486929,2.243524908130307e+21
4.3905,1.63500020942876,2.0438308790519608e+21
4.391,1.6325701619131254,1.8614626743429392e+21
4.3915,1.6301338711853717,1.694959883860701e+21
4.392,1.6276913612906987,1.542981193376145e+21
4.3925,1.625242656335705,1.4042950388379406e+21
4.393,1.622787780488114,1.277770961216965e+21
4.3935,1.6203267579765537,1.1623716122858771e+21
4.394,1.617859613090333,1.0571453649524897e+21
4.3945,1.615386370179172,9.612194848478421e+20
4.3950000000000005,1.6129070536529757,8.737938227680313e+20
4.3955,1.6104216879816031,7.94134990279484e+20
4.396,1.6079302976946075,7.215709833506651e+20
4.3965000000000005,1.6054329073809996,6.554862212680188e+20
4.397,1.6029295416890246,5.953169703352787e+20
4.3975,1.6004202253258857,5.405471239571711e+20
4.398,1.5979049830575218,4.907043126820732e+20
4.3985,1.595383839708354,4.453563196169145e+20
4.399,1.5928568201610598,4.0410777835610105e+20
4.3995,1.5903239493562966,3.6659713217649456e+20
4.4,1.5877852522924711,3.324938347615022e+20
4.4005,1.5852407540255096,3.014957741230153e+20
4.401,1.5826904796685772,2.7332690270560944e+20
4.4015,1.5801344543918492,2.4773505788677207e+20
4.402,1.577572703422269,2.2448995822945075e+20
4.4025,1.575005252043279,2.033813619117945e+20
4.4030000000000005,1.57243212559459,1.8421737475434866e+20
4.4035,1.5698533494719242,1.6682289619030213e+20
4.404,1.5672689491267586,1.5103819238818798e+20
4.4045000000000005,1.564678950066075,1.367175865388982e+20
4.405,1.56208337785213,1.2372825706570565e+20
4.4055,1.559482258102168,1.1194913520991148e+20
4.406,1.5568756164881907,1.0126989409094318e+20
4.4065,1.554263478736693,9.15900219379952e+19
4.407,1.5516458706284304,8.281797274759196e+19
4.4075,1.5490228179981336,7.487038813728494e+19
4.408,1.5463943467342665,6.76713846455224e+19
4.4085,1.5437604827787916,6.115190117139809e+19
4.409,1.541121252126877,5.524910165983036e+19
4.4095,1.5384766808266597,4.99058285196544e+19
4.41,1.535826794978998,4.507010261488119e+19
4.4105,1.5331716207371917,4.0694665996615156e+19
4.4110000000000005,1.5305111843067325,3.673656384586694e+19
4.4115,1.5278455119450665,3.3156762377196376e+19
4.412,1.5251746299612976,2.991979971187475e+19
4.4125000000000005,1.5224985647159464,2.699346696865442e+19
4.413,1.5198173426207089,2.434851704088911e+19
4.4135,1.517130990138158,2.195839873281712e+19
4.414,1.514439533781509,1.9799014116300505e+19
4.4145,1.511743000114343,1.784849714283139e+19
4.415,1.509041415750371,1.6087011706064957e+19
4.4155,1.506334807353134,1.4496567497746936e+19
4.416,1.5036232016357611,1.306085213624963e+19
4.4165,1.5009066253607115,1.1765078172243153e+19
4.417,1.4981851053394912,1.0595843691630846e+19
4.4175,1.4954586684324067,9.541005342267855e+18
4.418,1.4927273415482925,8.589562708803509e+18
4.4185,1.4899911516442392,7.731553050073701e+18
4.4190000000000005,1.4872501257253303,6.957955496258422e+18
4.4195,1.4845042908443975,6.260603879126522e+18
4.42,1.4817536741017168,5.632107438612712e+18
4.4205,1.4789983026447642,5.065778713265546e+18
4.421,1.476238203667938,4.555567981040061e+18
4.4215,1.4734734044123128,4.096003671098484e+18
4.422,1.4707039321653348,3.6821382169390807e+18
4.4225,1.467929814260571,3.3094988667877606e+18
4.423,1.465151078077458,2.9740430089476813e+18
4.4235,1.462367751040993,2.672117608116849e+18
4.424,1.4595798606214876,2.400422383810291e+18
4.4245,1.456787434334301,2.155976394151656e+18
4.425,1.45399049973955,1.9360877177577495e+18
